IsoCode,Economy,basket_combined_simplified,basket_current,Unit,ITURegion,LDC,LLDC,SIDS,Income_2021,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GNQ,Equatorial Guinea,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,242.9,121.36,101.45,101.18,111.67,NA,NA,90.74,96.5
GNQ,Equatorial Guinea,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.54
GNQ,Equatorial Guinea,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.67
GNQ,Equatorial Guinea,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.28
GNQ,Equatorial Guinea,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,2.96,2.9,2.4,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,29.31,24.8,20.7,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Africa,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,Greece,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Europe countries,NA,NA,NA,High income,1.02,0.99,0.82,0.92,1.11,1.23,1.23,1.03,1.16,1.39,1.35,1.35,1.45,2.74
GRC,Greece,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Europe countries,NA,NA,NA,High income,21.65,21.7,18.7,19.06,22.66,24.3,25.17,25.17,25.35,27.49,28.13,28.13,33.39,55.96
GRC,Greece,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Europe countries,NA,NA,NA,High income,24.16,23.91,18.85,19.17,21.93,23.32,23.3,19.48,19.58,20.95,21.95,21.95,23.89,42.41
GRC,Greece,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,1.05,1.41,0.88,0.98,0.96,1.1,0.92,0.47,0.66
GRC,Greece,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,20.76,28.67,21.5,21.51,19.07,22.98,19.29,10.94,13.53
GRC,Greece,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,19.92,26.53,16.64,16.62,14.54,17.94,15.06,7.83,10.25
GRC,Greece,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Europe countries,NA,NA,NA,High income,1.79,1.65,1.71,1.76,2.03,2.2,0.5,0.4,0.4,0.92,0.62,0.62,0.58,0.78
GRC,Greece,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Europe countries,NA,NA,NA,High income,37.82,37.84,38.88,36.36,41.38,12.45,10,10,8.7,18.27,12.86,12.86,13.47,15.91
GRC,Greece,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Europe countries,NA,NA,NA,High income,42.19,40.01,11.95,39.21,36.58,41.53,9.3,7.8,6.7,13.93,10.04,10.04,9.64,12.06
GRC,Greece,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.73,0.82,0.93
GRC,Greece,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.91,15.13,19.02,19.09
GRC,Greece,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.76,11.81,13.61,14.47
GRC,Greece,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,1.53,1.06,1.59
GRC,Greece,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.87,31.82,24.41,32.62
GRC,Greece,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Europe countries,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.56,24.84,17.47,24.72
GRD,Grenada,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,4.76,5.16,4.98,4.91,4.93,4.73,4.46,4.3,4.08,4.56,4.5,5.45,5.37,6.09
GRD,Grenada,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,38.41,38.39,37.72,37.93,37.81,38.38,39.37,37.96,39.74,49.27,49.86,60.44,67.77,68.59
GRD,Grenada,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,Upper middle income,29.26,29.26,29.26,29.39,29.39,29.39,29.39,28.33,29.44,36.67,36.67,44.44,44.44,44.44
GRD,Grenada,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,2.58,2.58,2.36,2.12,3.45,3.45,3.4,5.08
GRD,Grenada,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,22.83,22.83,23,22.89,38.28,38.28,42.92,57.16
GRD,Grenada,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,17.04,17.04,17.04,17.04,28.15,28.15,28.15,37.04
GRD,Grenada,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,2.54,2.87,2.84,2.86,2.46,3.54,3.5,4,3,2.96,2.73,2.73,2.69,3.4
GRD,Grenada,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,Upper middle income,20.51,21.36,21.53,22.05,18.88,28.71,31.3,35.1,29.1,31.94,30.27,30.27,33.94,38.24
GRD,Grenada,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,Upper middle income,15.63,16.28,21.98,16.7,17.09,21.98,23.3,26.2,21.6,23.77,22.26,22.26,22.26,24.78
GRD,Grenada,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,4.32,4.25,5.06
GRD,Grenada,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.27,47.85,53.65,56.93
GRD,Grenada,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.96,35.19,35.19,36.89
GRD,Grenada,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.08,4.32,4.25,5.64
GRD,Grenada,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.31,47.85,53.65,63.5
GRD,Grenada,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.41,35.19,35.19,41.15
GRL,Greenland,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,80.92
GRL,Greenland,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1,58.22
GRL,Greenland,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.27,32.27
GRL,Greenland,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.88,40.38
GRL,Greenland,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRL,Greenland,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Other Economies,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1,58.22
GTM,Guatemala,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,17.24,15.48,14.19,11.3,7.83,9.98,6.74,6.81,6.55,5.99,5.39,6.48,7.52,7.19
GTM,Guatemala,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Upper middle income,79.94,77.83,69.65,56.8,40.63,53.09,36.15,36.15,35.35,34.27,33.1,39.76,48.21,45.13
GTM,Guatemala,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Upper middle income,38.08,34.44,32.52,27.31,20.42,27.36,19.27,19.46,19.61,20.28,19.82,23.81,28.4,27.06
GTM,Guatemala,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,6.73,6.56,6.81,8.75,8,3.58,3.58,3.4,3.4
GTM,Guatemala,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,35.8,35.18,36.15,47.21,45.77,21.99,21.99,21.8,21.38
GTM,Guatemala,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,18.46,18.75,19.46,26.18,27.08,13.17,13.17,12.84,12.82
GTM,Guatemala,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Upper middle income,4.23,4.58,3.43,3.66,7.55,7.87,7.7,9.6,10.2,9.34,7.31,7.31,6.93,3.4
GTM,Guatemala,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Upper middle income,19.59,22.61,16.81,18.39,39.17,41.86,41.1,50.8,55.1,53.42,44.87,44.87,44.47,21.38
GTM,Guatemala,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Upper middle income,9.33,10.2,21.58,7.85,8.84,21.58,21.9,27.4,30.6,31.61,26.86,26.86,26.2,12.82
GTM,Guatemala,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89,10.89,5.22,5.23
GTM,Guatemala,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.86,66.86,33.46,32.82
GTM,Guatemala,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.03,40.03,19.71,19.68
GTM,Guatemala,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.29,19.29,6.93,6.94
GTM,Guatemala,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.39,118.39,44.47,43.62
GTM,Guatemala,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,NA,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.89,70.89,26.2,26.16
GUY,Guyana,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,25.24,23.34,20.21,9.81,8.53,7.41,7.38,7.38,8.52,7.82,7.64,8.01,7.09,6.14
GUY,Guyana,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,79.06,76.55,71.69,37.51,37.39,37.26,NA,NA,45.51,45.73,48.67,50.99,57.57,50.5
GUY,Guyana,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,SIDS,Upper middle income,49.01,49.41,46.82,24.93,24.46,24.34,24.21,24.21,29.05,29.05,30.32,31.77,31.65,27.76
GUY,Guyana,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,4.72,4.69,7.58,4.61,4.61,4.08,4.03
GUY,Guyana,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,25.04,44.32,29.36,29.36,33.15,33.15
GUY,Guyana,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,15.5,15.98,28.15,18.29,18.29,18.23,18.23
GUY,Guyana,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,6.52,5.97,4.07,3.31,3.12,3.05,4,4,3.9,3.6,3.19,3.19,2.82,2.79
GUY,Guyana,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,SIDS,Upper middle income,20.42,19.76,14.45,12.67,13.67,15.32,NA,NA,20.9,21.07,20.29,20.29,22.91,22.91
GUY,Guyana,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,SIDS,Upper middle income,12.66,12.63,10.01,9.43,8.42,10.01,13.2,13.1,13.3,13.38,12.64,12.64,12.59,12.59
GUY,Guyana,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,4.62,4.08,5.73
GUY,Guyana,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.44,29.44,33.15,47.11
GUY,Guyana,Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.34,18.34,18.23,25.9
GUY,Guyana,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.68,6.68,5.91,5.73
GUY,Guyana,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,42.5,47.98,47.11
GUY,Guyana,Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,The Americas,NA,NA,SIDS,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.48,26.48,26.38,25.9
HKG,"Hong Kong, China",Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,0.55,0.47,0.68,0.71,0.72,0.67,0.64,1.53,0.63,0.46,0.42,0.51,0.59,0.53
HKG,"Hong Kong, China",Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,Asia & Pacific,NA,NA,NA,High income,21.82,17.68,26.25,28.68,28.64,27.85,27.1,27.08,26.33,21.39,21.54,26.23,31.41,26.89
HKG,"Hong Kong, China",Fixed-broadband basket,Fixed-broadband basket (5GB),USD,Asia & Pacific,NA,NA,NA,High income,15.54,12.77,19.06,21.25,21.66,21.66,21.67,21.67,21.64,17.71,17.61,21.43,25.54,21.63
HKG,"Hong Kong, China",Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,0.76,0.61,0.83,0.75,0.66,0.29,0.29,0.21,0.13
HKG,"Hong Kong, China",Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,31.22,25.65,34.84,31.04,30.69,14.99,14.99,11.1,6.72
HKG,"Hong Kong, China",Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,24.28,20.51,27.86,25.51,25.41,12.25,12.25,9.03,5.41
HKG,"Hong Kong, China",Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,Asia & Pacific,NA,NA,NA,High income,0.24,0.21,0.35,0.33,0.19,0.18,0.2,0.2,0.2,0.15,0.05,0.06,0.05,0.05
HKG,"Hong Kong, China",Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,Asia & Pacific,NA,NA,NA,High income,9.55,7.89,13.51,13.24,7.53,7.66,7.5,7.5,7,6.93,2.7,3.01,2.53,2.55
HKG,"Hong Kong, China",Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,Asia & Pacific,NA,NA,NA,High income,6.8,5.7,5.95,9.81,9.81,5.7,6,6,5.8,5.73,2.21,2.46,2.06,2.05
HKG,"Hong Kong, China",Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.18,0.23,0.18
HKG,"Hong Kong, China",Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79,9.41,12.36,8.96
HKG,"Hong Kong, China",Mobile data and voice low-consumption basket,Mobile data and voice low-consumption basket (70 min + 20 SMS + 500 MB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18,7.69,10.06,7.2
HKG,"Hong Kong, China",Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),GNIpc,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.39,0.27,0.26
HKG,"Hong Kong, China",Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),PPP,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.05,20.23,14.1,13.11
HKG,"Hong Kong, China",Mobile data and voice high-consumption basket,Mobile data and voice high-consumption basket (140 min + 70 SMS + 2 GB),USD,Asia & Pacific,NA,NA,NA,High income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.75,16.53,11.47,10.55
HND,Honduras,Fixed-broadband basket,Fixed-broadband basket (5GB),GNIpc,The Americas,NA,NA,NA,Lower middle income,13.97,13.97,13.97,11.33,10.65,8.36,11.63,16.39,16.84,14.4,17.51,17.51,14.06,15.27
HND,Honduras,Fixed-broadband basket,Fixed-broadband basket (5GB),PPP,The Americas,NA,NA,NA,Lower middle income,42.68,42.68,42.68,36.31,35.66,29.6,41.18,60.47,63.07,53.95,66.7,66.7,61.08,58.08
HND,Honduras,Fixed-broadband basket,Fixed-broadband basket (5GB),USD,The Americas,NA,NA,NA,Lower middle income,22,22,22,19.35,19,15.68,22,31,32,27,34,34,28,28
HND,Honduras,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),GNIpc,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,13.49,13.37,11.63,13.32,4.66,8.62,8.62,8.23,8.71
HND,Honduras,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),PPP,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,47.76,49.46,1.96,49.86,17.46,32.83,32.83,35.34,34.58
HND,Honduras,Data-only mobile-broadband basket,Data-only mobile-broadband basket (2GB),USD,The Americas,NA,NA,NA,Lower middle income,NA,NA,NA,NA,NA,25.3,25.3,22,25.3,8.74,16.73,16.73,16.2,16.67
HND,Honduras,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),GNIpc,The Americas,NA,NA,NA,Lower middle income,11.73,9.36,9,9.93,8.61,8.13,8.3,7.4,7.4,7.49,6.98,8.16,7.8,7.18
HND,Honduras,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),PPP,The Americas,NA,NA,NA,Lower middle income,36.4,28.37,27.55,31.84,28.84,28.79,29.3,27.4,27.7,28.08,26.6,31.1,33.48,28.51
HND,Honduras,Mobile-cellular low-usage basket,Mobile-cellular low-usage basket (70 min + 20 SMS),USD,The Americas,NA,NA,NA,Lower middle income,17.2,14.2,15.25,14.18,16.96,15.25,15.7,14.1,14.1,14.05,13.56,15.85,15.35,13.75
